username,text,likes,datetime
username,"Gajahmungkur ayoo turun terus, zero menunggumu. Sampangan apalagi, ayo ayoo Semangat jaga kesehatan dan patuhi protokol kesehatan. Dimulai dari lingkungan sekitar nggih 😉",0,2020-09-13
username,Yg nongkrong malam di warung2 pinggir jalan juga bnyk bgt itu perlu di perhatikan lg,4,2020-09-13
username,@username sdh pengumumankah? siapa pemenang giveaway min?,0,2020-09-13
username,Bagus! Turun! Turun terus!,0,2020-09-13
username,"Yg penting jaga diri, protokol kesehatan ...kita pasti bisa melewati nya... Dan buat yg masih skeptis dan menganggap covid ini remeh dan cuma rekayasa... Hhhmm pleaseee dehhh., bangun dr mimpi yuuukkk....",2,2020-09-13
username,Tanjungmas naik lagi,0,2020-09-13
username,Semangat,0,2020-09-14
username,@username valentino rossi,0,2020-09-14
username,Pokoke nek jml e turun tak like ❤️,1,2020-09-14
username,sepertinya kemarin purwoyoso ada 1 tp kok tiba² sekarang hilang ? ini sembuh ato gimana min ? [semoga saja sembuh] aamiin,0,2020-09-14
username,Alhamdulillah turun... Ayo turun terus...,0,2020-09-14
username,@username,0,2020-09-14
username,@username,1,2020-09-14
username,"sembar,, kmrn 69 ,skrg 75...dimana lg ne yg kena 😓😓",2,2020-09-14
username,"Matur nuwun min sdh keluar awal datanya,jadi bisa bantu kami unt laporan di kantor, semangat ......semangat... untuk tim dr DKK kota Semarang",6,2020-09-14
username,Krobokan nambah truss 😭,1,2020-09-14
username,Mksh infonya...tetap jaga stamina semuanya......dari kita tuk kita bersama.....🙏🙏🙏,2,2020-09-14
username,Kapan ya kira2 bisa zero case? Pfft..,4,2020-09-14
username,Alhamdulillah,1,2020-09-14
username,luar kota turun banyak.. dari 170 skrg 126,0,2020-09-14
username,🙏🙏,0,2020-09-14
username,"Wuihhhh selamat utk pemenangnya👏👏👏...tp sy mau tanya min ""buah itu sebaiknya dimakan sebelum makan besar atau sesudah makan besar ya?"" soalnya beda2 jawabannya...bingung aku😮",0,2020-09-14
username,Tenane ah min,1,2020-09-14
username,Iso iso yohh🔥,0,2020-09-14
username,❤️❤️,0,2020-09-14
username,Paling seneng kalau lihat turun 😭😭 itu sumpaaah tiap harina,2,2020-09-14
username,Ayo to...mudun.wingi ws kepala 4,0,2020-09-14
username,"yang perlu kita cermati dari perbedaan data ini adalah, data yg di pusat ini digunakan untuk apa saja ?? kalau saya yakin dan percaya dengan data yg dari Kota.",0,2020-09-14
username,tetep semangat update data covid ya min🙏🙏,0,2020-09-15
username,HBD Bu Tia Hendi..semoga panjang umur..sehat selalu..Aamiin..🙏,1,2020-09-15
username,Yaumul milad Ibu Tia Barakalloh fii umrik,1,2020-09-15
username,"HBD mbak Tia Hendi, sehat, bahagia bersama keluarga n selalu dlm lindungan Allah SWT, Aamiin YRA",1,2020-09-15
username,Milad mubarok bu tia.. Barokallah fii umrik..❤️,0,2020-09-15
username,Selamat ulang tahun bu Tia smoga panjang umur sehat selalu dan dalam lindungan Allah SWT aamiin..YRA,0,2020-09-15
username,Sehat dan sukses selalu buat ibu @username waras wargane sehat kotane,0,2020-09-15
username,"Cantik, sederhana dan anggun. Selamat ulang tahun Mba Tia, semoga sehat, panjang umur dan selalu diberi kekuatan dlm mendampingi Mas Hendi",0,2020-09-15
username,"HBD ibu, semoga selalu sehat, penuh berkah, bahagia bersama keluarga, panjang umur dan menjadi pendamping suami yang setia",0,2020-09-15
username,Kepedulian kita mematuhi protokol kesehatan adalah keselamatan kita bersama ❤️ Ayooo kita harus saling bekerjasama,0,2020-09-15
username,"Perasaan Kel Gemah itu 3 , udah lama banget angkanya ga berubah2.. apa enggak sembuh2?",0,2020-09-15
username,Turun terus yokkkkk,0,2020-09-15
username,Alhamdulillah sdh turun lagi. Seberapapun turun ya syukuri dulu aja.,0,2020-09-15
username,Gabahan meledak jd 7...😂,0,2020-09-15
username,Ayo Kec. Banyumanik bs turun terus.....,0,2020-09-15
username,Kalo Scuba diberi tisue bagian dalam nya sudah aman kah?,0,2020-09-16
username,"Seng ora mampu tumbas masker n95 orak popo, seng penting maskeran. Daripada ora nganggo masker babarblas",0,2020-09-16
username,"Min masker scuba ku sing rego ne 200rb ki, pie kiro2 seh tembus rak yo?",0,2020-09-16
username,"Udah lebih dari 6 bulan, wilayah semarang , ndak ada satu pun kecamatan yang zona nya hijau. Data cenderung naik turun kisaran ke angka 400 an / 500 an. Lama-lama jadi jenuh lihat nya.",3,2020-09-16
username,semoga akhir bulan ini sudah di bawah 200,6,2020-09-16
username,Mksh infonya....tetap n smangat slalu....jangan jemu tuk slalu mengajak tuk patuh pada protokol kesehatan...ini semua dari kita tuk kita bersama 🙏🙏🙏,3,2020-09-16
username,"ya allah, data nya kok stabil terus yaa 😫 500 terus naik dikit, durun dikitt 😫",2,2020-09-16
username,Alhamdulillah Krobokan berkurang 😇 semoga segera dipulihkan semuanya aamiin 😇,4,2020-09-16
username,Semangattt 💜💜💜,0,2020-09-16
username,Smg trus trun🙏🙏🙏,0,2020-09-16
username,@username,0,2020-09-16
username,"Gajahmungkur, knp kau naik lg? Udh bagus kmrn 5. Kirain bakal lgsg terjun bebas jd 0. Yuks semangat perketat protokol kesehatan 😊",0,2020-09-16
username,@username,0,2020-09-16
username,Turun..,0,2020-09-16
username,"Lapie min @username masker larang do rak mampu tuku, mengko nek masker n9 di tumbas terus neng pasaran entek, pemerintah nyalahke masyarakat mergo neng RS kehabisan, nek ngene iki arep nyanyi lagu indosiar",1,2020-09-16
username,Sui” nek ngene iki hawane irung karo utek ku tak pindah neng bokong ben ketutupan katok jeans seng kandel 😌,1,2020-09-16
username,Turun lagi yok pelan2 gpp,0,2020-09-16
username,Kembangarum ada cluster apakah gerangan?,0,2020-09-16
username,skrg pdp jd masuk positif ya gan.,1,2020-09-17
username,@username krobokan menurun bener gak tu min?,1,2020-09-17
username,"Alhamdulillah, kelurahan ku sudah nggak ada, tapi btw kapan diadakan swab tiap RT ya. Mohon infonya",4,2020-09-17
username,"Hampir tiap hari saya mengikuti perkembangan data melalui web siagacorona. Tentu saja itu data yang penting untuk kita bisa tahu lebih detil perkembangan Covid19 setiap waktu. Namun, tidak hanya sekali dua kali, tanggal yang ditampilkan tidak uptodate sementara data jalan terus. Contoh hari ini, masih tertanggal hari kemarin, sehingga kalau dihitung.. hari kemarin terkonfirmasi +Covid19 mencapai 158 orang. Biasanya.. setelah dilakukan update.. data kemarin jadi berubah karena ada data hari ini yg masih tercatat hari kemarin. Mohon ijin..🙏Pak @username , Pak Kadis @username problem kecil² begini mestinya tidak perlu terjadi.",2,2020-09-17
username,Min @username klau mau swab tes di puskesmas mana yang bisa? Lalu apakah bisa dibayarkan bpjs?,1,2020-09-17
username,Min kalau bisa skalian update untuk total orang sembuh dan/ meninggal karena covid per kecamatan/kota semarang nya. Suwun min saran aja 🙏,0,2020-09-17
username,"Min, tapi di data google itu kok semarang paling tinggi ya? Dan angka pasien sampai 2000 + ? Mohon penjelasannya. @username",0,2020-09-17
username,"Pupay turun...semoga Semarang makin turun ,bahkan tdk ada yg terpapar..semangat.",0,2020-09-17
username,kalipancur kok naik ☹ yg dimana ya?,0,2020-09-17
username,Data covid banyak yg nunggu lurrr....,1,2020-09-17
username,👍👍 😍 terimakasih,1,2020-09-17
username,Iya min dari malam tengok ig.....,1,2020-09-17
username,Banyumanik turun.,0,2020-09-17
username,Kenapa gak tampilan setiap jam 4 min atau paling trlat jam 5 tapi konsisten min.,0,2020-09-17
username,"Saya kalau maskeran dobel-dobel, min, malah kadang tripel. Plepeg sithik gpp, demi aman 🤭",0,2020-09-17
username,Kok ga dari dulu ya ?,2,2020-09-17
username,@username,0,2020-09-17
username,@username,0,2020-09-17
username,"Min, kalau misal pakai masker scuba tp langsung pakai 3 sekaligus itu gmn ya? 😅",0,2020-09-17
username,ojok lali maskeran rek,0,2020-09-17
username,"@username kenapa sosialisasi nya baru sekarang ya , padahal kan udah dari awal covid masker ini sudah banyak digunakan,",0,2020-09-17
username,@username,0,2020-09-17
username,Misal maacer scuba pakai 4 lapis 😁,0,2020-09-17
username,@username Kih,0,2020-09-17
username,Horay wonodri gak ada 👏,0,2020-09-17
username,"Masker medis n bedah harga 2x lipat dari harga normal sebelum adanya covid, masih tergolong mahal😢😢",0,2020-09-17
username,Naek turun naek turun mulu gtu aja terooossss😅,0,2020-09-18
username,Ya Allah Tambakaji ...semoga lekas sembuh sehat semua nya...,0,2020-09-18
username,Eeehh mau weekend nih...yg mau nambahi angka2 itu...dg dalih piknik tipis2... capek amat ya kita2 yg mencoba bertahan dirumah demi ingin sehat.. huhuhu,7,2020-09-18
username,"Makasih min sudah diupload,semoga turunnn ...biar normal lagi..dah bertahan ga keluar rumah kalo ga penting....semangat ...",2,2020-09-18
username,swab ya kok tulisane rapit,0,2020-09-18
username,kok masih pake rapid gmn ini? padahal sudah sangat jelas rapid gak bisa jadi patokan,1,2020-09-18
username,Tadi lewat pantesan ada bangku bangku,0,2020-09-18
username,"Kadang suka bingung, semisal baru kmrn kecamatan A 1 orang, terus hari ini sudah nggak ada. Itu maksudnya sehari udh sembuh apa gimana mekanisme datanya ya?",0,2020-09-18
username,Itu rapid or swab min?,0,2020-09-18
username,https://m.solopos.com/jubir-satgas-covid-19-kasus-aktif-di-kota-semarang-tertinggi-nasional-1081679,0,2020-09-18
username,"Tanya dong min,semarang msh zona merah atau sudah zona oranye ya?",0,2020-09-18
username,"Muncul lagi, info data dari pusat di post oleh solopos.com",4,2020-09-18
username,Naik turun terusss😧,0,2020-09-18
username,"Gisikdrono sekalinya uda mau turun eh naik lagi,ampun deh. Ngga ada penertiban apa ya di wilayah Semarang Barat😔",0,2020-09-18
username,"Baru aja baca SM koq kasus aktif di semarang 2rb lebih positif, sebenernya gimana ya?",0,2020-09-18
username,"Untuk pasien meninggal dan dinyatakan positif kenapa dimakamkan tanpa ada protokol kesehatan @username , pasien meninggal di RS Wongsonegoro. Sama aja bunuh orang lain disekitarnya. Tolong segera ditindaklanjuti",0,2020-09-18
username,Maaf numpang nanya min... Misal ada yg pakai scuba dilapis buff lg gmn...? Atau masker kain 2 lapis ditambah buff lg gmn. Mohon penjelasannya. 🙏🙏,0,2020-09-18
username,Min... Data Cut off Kamis blm keluar? Pdhl di tunggu 2,0,2020-09-18
username,Jadwal swab ke 2 -ke swab ke 3 berapa hari @username mohon kam segera di tangani jangan di tunda2 karna keluarga kami berpisah dengan anak nya setiap malam anaknya mennagis 😭😭 @username @username @username,0,2020-09-18
username,"Rame banget pak tadi malam minggu, saya iseng lewat kota lama tadi. Ngeri banget",2,2020-09-19
username,Min update kasus Covid nya mana.... Biasanya tertulis cut off jm 16. Kok sampai jm 22:43 belum ada....🙏,0,2020-09-19
username,Imam barjo n pahlawan jg di operasi dong pak... ruame bingit n byk g pakai masker n mengabaikan social dictancing....ngeri bgt,3,2020-09-19
username,Srondol Wetan banyak 🤔🤔🤔,1,2020-09-19
username,"Ya allah ngakak, sereceh itu deh 😄😄😄😄",2,2020-09-19
username,Semalem kotalama rame pol min. Macet... Aku sih pake mobil lewat doang.. ngliat orang segitu banyaknya.. seremm...,0,2020-09-19
username,😂,0,2020-09-19
username,"Aslik, kocak.",1,2020-09-19
username,"Jenis maskernya beda woi.penggunaan masker slh saat di luar rumah klo maskernya di pke di mata,itu baru perbandingan yg bnr",1,2020-09-19
username,😂,0,2020-09-19
username,😂 rada edan ini. Tapi bagus juga usaha minkes buat ningkatin imun kita semua. ❤️,1,2020-09-19
username,"min, apa bener sekarang nggak boleh pake masker scuba?",1,2020-09-19
username,"Postingan sebelumnya masker scuba kurang efektif, yang pakai scuba termasuk melanggar protokol kesehatan gak min?",0,2020-09-19
username,Malah capek petugasnya ngadain operasi bgini...wong wargane aja kesadarannya mbuh piye...new normal malah bar-bar...Melupakan sosial distancing...masker...jaga jarak...Hadeehhh..kapan selesainya ini pandemi😢,1,2020-09-19
username,Pengen dikon nyapu ro rapit tes rak koe @username ?,1,2020-09-19
username,@username,0,2020-09-19
username,"Halo min, mengenai tata tertib kegiatan selama PKM bisa dilihat di mana ya? Misalnya ketentuan mengenai ibadah, olahraga, dkk",1,2020-09-19
username,Kpn turunnya kec banyumanik.....😭😭😭😭😭😭,0,2020-09-19
username,👍🙏❤️,0,2020-09-19
username,Alhamdulillah....sering sering begini buagus...👍,4,2020-09-19
username,Taman bangetayu,0,2020-09-19
username,👍👍👍👍💪🇮🇩💪,0,2020-09-19
username,Wahhh....ngaliyan knp merah lagi.... Wonosari & kalipancur knp isa byk bgt itu... Ck..,1,2020-09-19
username,Ngaliyan zona Abang meneh 😢,0,2020-09-19
username,Lebih hati2 lur.. ngaliyan zona merah pertama kota smg.. @username @username @username @username @username,0,2020-09-19
username,Tanya: bagai mana warga karangroto yg positif tetapi ktp masih sendang mulyo. Apa masuk data sendang mulyo? Krn domisili karangroto,0,2020-09-19
username,Upload e Minggu ya Min 🙏👍,0,2020-09-19
username,Smoga menurun semua....manyaran 0,1,2020-09-19
username,Min.. Kalau pas lagi joging (di jalan) trus ketemu sama operasi ini gimana? Apakah tetep kena punishment? *serius tanya 😅,0,2020-09-19
username,"Panas panas gini paling enak minum yg seger seger..Jgn lupa jajan nice story sambiroto mmpung ada promo sabtu gaul all varian by grabfood, dan ptongan 25% by goofood dan beli 3 di outlet cuma 25rb..#haveaniceday min",0,2020-09-19
username,"Min mau tanya kalau saya kan punya masker scuba banyak,kalau misalnya saya pakai masker scubanya saya double 4-5 masker scuba itu efektif,itu tebal gak min?",0,2020-09-19
username,Lawakk,0,2020-09-19
username,"Ga pakai masker salah...pakai masker salah...pake masker ketebelan jg salah...gmn to min2...kata siapa tipis min?cobain aja nyalain korek tiup pake masker scuba mati apa engga apinya...klo mati silahkan ganti masker...klo engga ya ngapain ambil pusing....kmrn hand sanitizer booming,tar gantian masker medis yang booming jg...",0,2020-09-19
username,"Ga pakai masker salah...pakai masker salah...pake masker ketebelan jg salah...gmn to min2...kata siapa tipis min?cobain aja nyalain korek tiup pake masker scuba mati apa engga apinya...klo mati silahkan ganti masker...klo engga ya ngapain ambil pusing....kmrn hand sanitizer booming,tar gantian masker medis yang booming jg...",0,2020-09-19
username,"Tuh min cb klarifikasi berita di lambe_turah apakah benar? Klo sampai benar, kok bs orang yg terkonfirmasi positif bs bebas kmana2, jgn2 ternyata emang banyak yg positif ya?",0,2020-09-19
username,Adalagi kapan min,0,2020-09-19
username,Beritanya Kegiatan Rapid Test massal tp kok pengambilan sample lewat hidung Min??,0,2020-09-19
username,Ndagel min.. 😂,0,2020-09-19
username,@username,0,2020-09-19
username,😭purwoyoso kok nambah trus sih,0,2020-09-19
username,Min coba liat dipostingan lambe turah ada ss chattan orang jrakah yg sengaja menularkan covid😢,0,2020-09-19
username,Terima kasih banyak untuk kerja kerasnya ya minkes. Terharu saya. Alhamdulillah turun. Semoga turun terus tiap hari buruan habis. ❤️,0,2020-09-19
username,Puji Tuhan menurun 🙏 yuh sehat sehat semuanya yaa,4,2020-09-19
username,"Kang admin, data nasional masih beda jauh utk kota semarang. Knapa gak diklarifikasi? Padahal udah ada sebulan perbedaan ini. Menurut data nasional yg aktif 2.591",0,2020-09-19
username,"Pak, saya kirim DM tolong dibaca ya jangan sampe kelewatan 😭",0,2020-09-19
username,"Min, itu di web total kasus terkonfirmasi bener jadi 477? Bukane sebelumnya sdh ribuan? #salamsehat",1,2020-09-19
username,"Maaf, Min... Hasil tes swab-nya diumumkan jam berapa ya?",0,2020-09-19
username,Itu club malam dan karaoke kok buka tp ga menerapkan protokol kesehatan?ga ditindak?,1,2020-09-19
username,Tanya min. Jumblah ini apa 1 provinsi se jawa tengah min ?? Kok ada jumblah luar kota harang 140 orang ??.. @username,0,2020-09-19
username,Semangat min,0,2020-09-19
username,"Min mau tanya di kantor kelurahan wonosari kecamatan ngaliyan apakah ada yg terkena virus covid 19, klu benar berapa org yg terkena",1,2020-09-19
username,Sarirejo kmrnnya sdh trn kok malah nambah lagi cpt sekali nambahnya 😭😭,0,2020-09-19
username,Alhamdulillah kalo trun,0,2020-09-19
username,Kenapa data untuk Kelurahan Panggung Lor lebih kecil dari data Minggu sebelumnya?,0,2020-09-19
username,pak bu saya kirim DM mohon d cek..,0,2020-09-19
username,Alahamdullah turun nya banyak semoga corona cepat berlalu...,4,2020-09-20
username,Min lihat info rapid/swab massal gini di mana ya?,1,2020-09-20
username,Sembar 🤦🏻‍♀️,0,2020-09-20
username,Sembar what happen,0,2020-09-20
username,Ini maksutnya sekarang ini yg masih positif ato di rawat masih 435 min sesemarang,1,2020-09-20
username,"Verified Kepo.kenapa di semarang zona warnanya nggak seperti daerah lain dan pusat yg zona hijau, zona merah,zona kuning,zona hitam.malah semarang ada putih,pink dan apa lagi itu.dengan dkk memberi warna zona lain dari yg semestinya orang tua siswa seperti saya jadi bingung untuk mengisi surat persetujuan masuk sekolah karena di pilihan hanya ada zona hijau kuning merah tidak ada zona pink seperti contoh diatas.",0,2020-09-20
username,"Wah minkes @username , gunung Pati banyak yg ngga pake masker.. ngga ada razia ini ?",0,2020-09-20
username,Tanya: bagai mana warga karangroto yg positif tetapi ktp masih sendang mulyo. Apa masuk data sendang mulyo? Krn domisili karangroto,0,2020-09-20
