text,label,username,likes,datetime
Semangat.....🙏🙏🙏,positive,username1107,0,2020-12-02
Min vaksin buat usia 18 -50 sudah ada blm ya? Boleh tolong diinfokan kalau sudah ada  terima kasih ,neutral,username1108,0,2021-06-19
Alhamdulillah ya Allah.... #semarang,positive,username1109,0,2020-08-07
Mari kita sama2 jaga semuanya dng baik.....pasti bisa.....smangat tuk kita bersama.....🙏🙏🙏,positive,username1110,0,2020-08-15
???? ,negative,username1111,0,2021-06-21
semoga terus menurun yang positif.. ayo laksanana 5 M,positive,username1112,1,2021-01-27
Update nya di tunggu ya min.. terimakasih,neutral,username1113,0,2020-06-22
Pantes tbtb hr ini sariawan saking panas ternyata 🤔,neutral,username1114,0,2020-10-14
Ya ALLAH smga turun dn turun trs dn di beri kesembuhan yg msh di rawat dn gk ada lg yg positif,positive,username1115,1,2020-09-21
Tembalang membara😭,negative,username1116,0,2020-12-25
@username ada yg kena 1 njeh pak bu daerah mana .,negative,username1117,0,2020-06-09
@username,neutral,username1118,1,2020-06-29
Admin pelayanan publik tolong dijawab dong. Publik berhak tau atas data yg disajikan...jangan hanya share data trus ditinggal pergi😁,negative,username1119,6,2020-08-31
"Mohon agar update data covid hari ini tidak terlalu terlambat lagi seperti kemarin, @username 🙏",negative,username1120,0,2020-08-29
"????????????,",neutral,username1121,0,2021-06-23
"Ayo taat protokol kesehatan, nggak usah pergi2 kalo nggak penting banget. 3 M mutlak!!!",positive,username1122,1,2021-01-08
Semoga turun trs dn gk ada penambahan,positive,username1123,3,2020-08-19
Krapyak ku dari 8 ke 10,negative,username1124,0,2020-09-04
"Puji Tuha. Ayo lanjutkan turun,",positive,username1125,3,2021-06-23
Antrine lur sing marai wedi. Rame ne pol hari ini di PRPP. Ngeri,negative,username1126,1,2021-03-29
"Nek nganti bln Juli iseh akeh ngene, yakin cah sekolah oleh tatap muka ?? Mesakki bocah2 wis jenuh banget neng omah😢",neutral,username1127,0,2021-04-20
"Iktiarku sholat jumat dirumah saja, rumah makan bawa pulang saja, intinya dirumah saja. Pak @username pak @username tolong psbb lagi 1 bulan berlakukan jam malam??,",positive,username1128,3,2021-06-17
Tetapp Semangattt 👍👍👍,positive,username1129,0,2020-06-11
?????????????? ,positive,username1130,1,2021-06-20
Tingkatkan iman dan imun #ngabuburitbarengminkes #giveawaydariminkes @username @username @username @username @username,positive,username1131,1,2020-04-29
"Lha kok , mlah naik 😢 gimana ini ?",neutral,username1132,0,2021-03-28
"Semarang, yoh isoh yoh",positive,username1133,1,2020-07-17
"ora kok min, Wes 2 sasi neng omah wae. semoga tenkes semua tetap semangat😢",positive,username1134,0,2020-05-17
DKK. Semarang panggil orang 2 tua untuk vaksin di PRPP dibatalkan begitu saja tanpa pemberitahuan.Kasihan mereka sudah sampai sana. Tolong lebih profesional. Mereka semua orang tua dan kasihan capek dan jauh biaya yg dikeluarkan utk transport dobel. Kenapa tidak di puskesmas masing 2 saja yg lebih dekat. @username @username,negative,username1135,2,2021-03-20
"Stay safe dady ?? @username,",positive,username1136,0,2021-06-15
"Mau tanya dong, kalo proses vaksinasi bagi mahasiswa ktp semarang tp kuliah di luar kota gimana ya? Yang ngurusi dinkes domisili apa kampus? Suwun",neutral,username1137,0,2021-04-09
"Hampir 41% dr luar kota. Apakah yg dr kudus itu dilarikan ke smg?,",neutral,username1138,0,2021-06-05
Alhamdulilah lama2 do kebal.. Aamiin..,positive,username1139,0,2021-03-08
Sendangmulyo kenthip dw ndaaa😢😢,neutral,username1140,0,2021-03-07
Alhamdulillah turun..,positive,username1141,0,2021-01-02
Yang hari kamis mana datanya min ?,neutral,username1142,1,2020-12-04
"Pemkot ora teges, banyak toko toko rame tidak memperhatikan prokes, banyak tempat nongkrong rame dempet dempetan, ya dibiarkan saja...enggak heran kalau sealu aja kasus baru.... kalau gak bisa tegas mending tidur aja",negative,username1143,6,2021-04-18
"Diiih nglunjak,",negative,username1144,0,2021-06-19
semarang barat kok nambah terus😞😞,negative,username1145,0,2020-08-27
Bringin edaaaan 🥺😢,negative,username1146,0,2020-08-10
"Gajahmungkur, knp kau naik lg? Udh bagus kmrn 5. Kirain bakal lgsg terjun bebas jd 0. Yuks semangat perketat protokol kesehatan 😊",positive,username1147,0,2020-09-16
Nah gt bagus turun terus👍,positive,username1148,0,2021-02-02
"Astaghfirullah...wakeh men mundhake??????...ngene iki juli kon mlebu sekolah min? Patut di tinjau maneh,",negative,username1149,0,2021-06-07
Ayoo min keluarkan kpopmu..😋😋,neutral,username1150,0,2021-04-24
Wow bringin no play play ki,negative,username1151,0,2020-12-24
"@username ...tuh..hati2 yaa..kwe ojo dolan terusssss,",neutral,username1152,0,2021-06-05
😭purwodinatan masih tercantum,negative,username1153,0,2020-08-25
"wes parah tenan ngene kiiiii,",negative,username1154,0,2021-06-19
Halah,negative,username1155,1,2020-11-12
"Pak @username masih bertahan membuat peraturan dgn segala kearifan lokal...warga hrus diberi perarturan yg tegas pak...kalau awalnya waktu operasional jam 11...skrg dibuat jam 10 apalah bedanyaaaa..?? Mall awalnya tutup jam 10 skrg dibuat jam 9 apalah bedanyaaa..?? Resto dibuat maksimal pemgunjung 50%,yakin thu pak? Lha wong kursi disilang2 aja masih pada didudukin pak...resto kan bisa pak dibuat semua take away...dilarang makan ditempat...pasar car free day juga diliburkan dulu...mall dibuat setengah hari...semua kan utk kebaikan bersama...ekonomi naik kalau bnyk yg terpapar juga buat apa paaak?? ???????? pak @username up,",negative,username1156,11,2021-06-15
"Woi min,🤣 makan tongseng sma umbi2an itu rasanya gmn y? 🤣apa benar daging itu bkin hipertensi? Apa cm pengolahanya aja yg bikin hipertensi",neutral,username1157,0,2020-07-31
Peterongannya mana tu ? Peterongan banyak,neutral,username1158,0,2020-06-16
"Nyoh ki @username,",neutral,username1159,0,2021-06-16
Semangatttt 👏👏😍,positive,username1160,1,2020-06-11
Sembar what happen,negative,username1161,0,2020-09-20
Ktp kudus tapi domisili semarang bisa gx kak ,neutral,username1162,0,2021-06-24
Alhamdulillah.... Semoga terus menurun... Tapi jangan lengah untuk tetap patuhi protokol kesehatan,positive,username1163,1,2021-03-10
Jatah Ada PKM berjilid2,negative,username1164,0,2020-06-29
Kok tambah banyak???? Kpan rampunge ???,negative,username1165,3,2020-12-28
Ya naik lah . Tesnya juga naik. Sakit batuk pilek panas di tes alhasil postif. Padahal cuaca seperti ini memang banyak yang sakit seperti itu. Alat tesnya aja gag akurat masih untuk patokan. Penemunya PCR aja udah bilang kalo alatnya gag bisa buat menditeksi varian virus didalam tubuh jika belum di pisahkan dulu atau dimurnikan .Dari dulu di dalam tubuh pun banyak virus. Sampai kapan pun kalo kayak gini gag akan pernah selesai. Oknum oknum haus uang juga memanfaatkan plandemi yang gag jelas ini. Ayolah berpikiran positif. Salam sehat ✌😇🙏,negative,username1166,10,2021-05-31
Loh malah mundak maneh...ayo ojo podho lali matuhi protokol kesehatan.💪💪💪,positive,username1167,0,2021-01-06
Utamakan 5 M,positive,username1168,0,2021-02-24
HOAXXXXXX !!!!,negative,username1169,0,2021-01-10
❤️,neutral,username1170,1,2021-05-13
Vaksin untuk mahasiswa kapan min,neutral,username1171,0,2021-05-31
Wah salfok sama lagu @username @username,positive,username1172,1,2020-08-31
Karangkidul Semarang Tengah 😢😢,negative,username1173,0,2020-11-05
"Ayo kec. Genuk putih bersih 🔥🔥🔥,,, kec. Lainnya semoga lekas memutih 🤝🤝",positive,username1174,0,2021-03-29
Belom pilkada. Nanti ttep maksain pilkada alasannya Sesuai prosedur preketek,negative,username1175,5,2020-12-03
"Smoga warga juga tambah sadar akan 3M...memakai masker, mencuci tangan pakai sabun, menjaga jarak...jadi warga yg peduli saling asah asih asuh..niscaya semua terjaga dan pandemi corona segera teratasi...terima kasih para tim medis dan relawan yg tak kenal lelah, smoga Tuhan YME selalu melindungi, Aamiin.",positive,username1176,8,2020-07-25
Untuk pendaftaran pramuniaga lewat mana ya min? Di data ke mall atau online? Mohon info ya min.. Terimakasih,neutral,username1177,0,2021-05-11
Sendangmulyo perasaan daridulu nyumbang paling banyak.. Pdhl ini bukan kompetisi 😥😥,negative,username1178,0,2020-12-28
Alhamdulilahhh terharu liatnyaa penurunan yg setiap hari ada perubahan yukk turun lagi yukkk.. #pasti bisa#semangatt💪,positive,username1179,1,2021-03-03
Min kalau di satu rt ada 3 kk yg isoman karena positif apakah masuk daerah prioritas dapat vacsin...rt tersebut tersiri dari +/- 40 kk. trs untuk warga pendatang non ktp semarang yg sdh domisili tetap di lingkungan rt tersebut apakah bisa ikut daftar vacsin pakai surket. Domisili? ,neutral,username1180,0,2021-06-22
"Mksh infonya....??????,",positive,username1181,0,2021-06-22
😂,positive,username1182,0,2020-09-19
Tidak pernah bergeser selalu no 2 kasus coronanya gimana pak gub???🙏🙏🙏,negative,username1183,0,2020-11-29
"Sdh ada sertifikat vaksin, kalau mau bepergian apa masih perlu tes antigen..min",neutral,username1184,0,2021-04-19
Alhamdulillah... Semoga terus menurun sampai di titik nol... Aamiin ya rabbal alaamiin,positive,username1185,1,2021-02-14
@username @username sendnagmulyooo,neutral,username1186,0,2021-03-05
"Gisikdrono, kembangarum dan Manyaran selalu tinggi. Kenapa yaa....kluster apa? Apa karena dekat tempat isolasi?",negative,username1187,0,2020-10-03
"Alhamdulillah ,mks infonya????,",positive,username1188,0,2021-06-11
"Alhamdullilah. Turun. Hayoooo turun terusss ya??,",positive,username1189,0,2021-06-23
Rapidnya bayar apa free mindkes??,neutral,username1190,0,2020-05-20
"Maaf libur idul fitri tahun kemarin bukannya dilarang mudik ya min,,,sedangkan sepengamatan saya kasus meningkat tajam saat libur Nataru (Natal dan Tahun baru) akhir tahun kemarin. Itu sepengamatan saya dari data harian @username mohon pencerahannya 👏 Dan akhir akhir inipun kasus harian mulai menunjukkan tren naik juga.",negative,username1191,1,2021-04-26
Semoga turun trus,positive,username1192,0,2021-03-10
"Akhirnya,,,,, pelan² pasti bisa.... yokkkk.🔥🔥🔥 semaranghebat 🔥",positive,username1193,1,2021-02-24
"Semangat semangattt....lekas sembuh lekas pulih.. Buat tenaga kesehatan & pihak terkait lainnya sehat2 selalu ... Tetep semangat, tetap ceria selalu, krn hati yang gembira adalah obat, bisa mempercepat penyembuhan & pemulihan ...",positive,username1194,0,2020-08-14
Rekor nih bisa 44 manyaran 😲,negative,username1195,1,2020-11-08
Buuummmm,neutral,username1196,0,2021-05-09
"Bangetayukulon kok mlh naik kpn turunya, sebenarnya kok banyak banget bangetayu kulon dri kluster mn to min?@username 😢😢",negative,username1197,2,2020-07-16
Masyaallah beringin 😢 semakin hari meningkat terus hayoo patuhi protokol kesehatan,negative,username1198,0,2020-08-12
Puji Tuhan tlogosari kulon turun🙏,positive,username1199,0,2020-09-23
"Daerah kecamatan yg lebih dari 30 plis PKM nya makin gencar dilakuin , apalagi tuh daerah bagian timur semarang seperti tembalang peduurungan sangat WOW . ? Apakah pemerintah dearah cuma pkm pkm doang ? Pkm apanya ? Ha ? Saya rasa PKM yang dilakuin Pemkot kurang gencar digaungkan . Sosialisasi mulu tapi gak edukasi ya sama aja ,,, maaf menhkritik itu mudah contohnya apa yg saya katakan diatas , mari kita bersama patuhi protokol kesehatan jika keluar rumah , ojo sombong awakmu kuat !! Kita semua adalah manusia tanpa kekuatan yg tuhan berika kita hanyalah mahluk lemah , mari kita tingkatkan iman dan imun untuk melawan pandemi ini ..🙏",negative,username1200,2,2021-01-05
"Kak saya sudsh coba berulang kali, namun pilihan faskes knp masih blm ada ya?",negative,username1201,1,2021-06-24
Ayo semangatt 3 M 💪 *Memakai masker dengan benar bukan di dagu yg seperti saat ini bnyak orang pakai masker di dagu,positive,username1202,0,2021-02-02
Yukk bisa yukkk #Ingatpesanibu Status di zona apa min ? Apakah masih orange ?,positive,username1203,1,2021-03-09
pasar mangkang py ki,negative,username1204,1,2020-06-08
Ada yg bisa jelasin penambahannya itu karena klaster baru atau hasil penelusan rapit test?,negative,username1205,0,2020-06-08
@username,neutral,username1206,0,2020-06-24
Obat vaksin nya apa? ,neutral,username1207,0,2021-06-21
"Lha ibu ku kok tidak terdaftar, padahal KTP Semarang asli... Gimna ini min",neutral,username1208,0,2021-03-05
🤦,negative,username1209,0,2020-09-08
"cluster mudik atau cluster umpel2an beli baju lebaran nih?..klo dari cluster mudik nah kan,ndableg sih..lebaran diisolasi kan😢",neutral,username1210,0,2021-05-11
Semangat 💪,positive,username1211,0,2020-07-29
Mksh infonya....ayo semua pasti bisa....jaga stamina..tetap ikuti prokes dng baik....jangan kendor...jangan lengah....pasti bisa....Sri kitabtuknkita bersama....ayo..pasti bisa...🙏🙏🙏,positive,username1212,1,2021-03-25
"Ayo anak anak muda kalau lagi nongkrong di angkringan atau cafe terapkan prokes yg ketat, benar benar jaga jarak !",neutral,username1213,2,2021-06-03
"Waduuh kok byk banget naiknya?,",negative,username1214,0,2021-06-05
"Masih berkerumun, lha aja cafe kucing msh rame org nongkroñg",negative,username1215,0,2020-06-29
"Aku cinta mijen hehehe , semoga semuanya selalu diberi kesehatan",positive,username1216,0,2020-07-08
Itu yg dari luar kota jangan boleh masuk ke smg min. Kembalikan aja sana ke kotanya sendiri.,negative,username1217,2,2021-06-03
Alhamdulillah...yoh iso yoh,positive,username1218,0,2020-07-28
"Sendangmulyo harusnya mendapat perhatian khusus, kasusnya dr awal blm turun2, masih banyak yg tongkrong tanpa masker di pasar jg spt itu, pakai masker tp didagu",negative,username1219,1,2021-02-10
Yoh ISO yoh,positive,username1220,0,2020-08-25
"Lebih baik di info saja ke pengurus RT, RW, PKK & satgas Jogo tonggo sekelurahan, terutama yg juml penderita semakin banyak. Spy bisa bersama2 memutuskan rantai Covid19. Caranya perlu dirubah, karena kurang efektif. @username",negative,username1221,3,2020-07-08
Semarang barat kok tambah banyak???,negative,username1222,1,2020-10-01
"Itu pakai vaksin apa kak nama nya ?,",neutral,username1223,0,2021-06-09
Klaster demo 😭,negative,username1224,3,2020-10-08
"Ya ini mulai telat dan males update , tanggal tua ya ?",neutral,username1225,1,2020-07-24
Data odp dan pdp tiap kecamatan bs dilihat dimana ya min?,neutral,username1226,0,2020-07-20
"@username,",neutral,username1227,0,2021-06-19
"Turun banyak. Semoga semakin membaik kota semarang. Rak usah kumpul2 mbek ngluyur wengi sek lur daripada engko keno penyakit seng rak ketok wujude tapi gawe cemas sak kampung.,",positive,username1228,0,2021-06-23
"Wah abang meneh ??,",negative,username1229,0,2021-06-07
True Normal✊,positive,username1230,0,2020-07-10
Mksh infonya.......ayo tetap smangat....saling berbagi tuk saling mengingatkan n membrikan smangat agar semuanya sehat2.....jangan bosan...jangan lengah...ikuti protokol kesehatan...jaga stamina...pasti bisa...ayo....🙏🙏🙏,positive,username1231,0,2021-01-28
Info vaksinasi rakyat umum utk usia 50 thn keatas tanpa membawa lansia gmn min ?,neutral,username1232,0,2021-05-31
"Pasar mangkang ditutup, hasilnya bagaimana??",negative,username1233,0,2020-06-08
Mikirin gimana caranya Ngurus PIRT usaha saya Min..,neutral,username1234,0,2021-01-24
enakan di rumah sih ya emak2 ky aku...blanja bisa on line saaja...semangat petugas mediss..,positive,username1235,1,2020-05-20
@username sdh pengumumankah? siapa pemenang giveaway min?,neutral,username1236,0,2020-09-13
Mksh infonya.....tetap smangat...jaga stamina...jangan bosan tuk slalu mengingatkan.....🙏🙏🙏,positive,username1237,1,2020-12-12
manyaran lho dadibakeh 😢 rumdin walkot masih dipakai tempat isolasi?,negative,username1238,0,2020-09-30
"Ayo libur 24 sd 27 di rmh aja jaga kesehatan....,👍👍🙏🙏🙏",positive,username1239,1,2020-12-19
"Kesadaran masy masih kurang, perlu di tegesi ...",negative,username1240,1,2020-07-21
"@username,",neutral,username1241,0,2021-06-22
Mksh infonya......ayo pasti bisa.....tetap smangat...dr kita tuk kita bersama.....jaga stamina..kesehatan..ikuti protokol kesehatan dng baik....mari bersama-sama....pasti bisa....🙏🙏🙏,positive,username1242,3,2021-02-02
"Dalam 24 jam jdi 2k :"") @username,",negative,username1243,0,2021-06-23
"ayoayo warga semarang, jangan kendorin prokesnyaa! semangat pasti bisa!",positive,username1244,0,2021-02-13
"@username daftar vaksin dri maret - sekarang tdk pernah ada panggilan py jal????,",negative,username1245,0,2021-06-17
Duh gusti kok munggah mnh to..😢😢😢,negative,username1246,0,2020-08-24
"Ya... Allah semakin naik yg positif covit 19,semoga lekas sembuh warga kota ku tercinta ini dan semoga Allah SWT melindungi kita yg masih sehat,kita wajib menjaga kesehatan ke bersihan selalu pakai masker cuci tangan pakai sabun jaga jarak",negative,username1247,0,2020-06-26
Bakal mundur lagi ini sekolah2 di buka..🤦🤦,negative,username1248,0,2020-11-29
PPKM yg efektif,positive,username1249,0,2021-01-26
daebak👏👏👏,positive,username1250,1,2021-04-25
Alhamdulillah,positive,username1251,0,2020-09-22
